dataset,config,policy_mode,selectivity,query_id,k,post_filter_recall,candidate_reference_recall,full_authorized_recall,post_filter_underfill,candidate_vs_full_overlap,post_filter_vs_full_overlap,reference_scope,full_base,visible_count,visible_ratio,dim,num_base
sift1m,zk-opt,clustered_acl,0.25,8310,10,0.0,0.0,0.0,1.0,0.5,0.3,full_base_calibration,True,250000,0.25,128,1000000
sift1m,zk-opt,clustered_acl,0.25,8310,100,0.0,0.0,0.0,1.0,0.17,0.17,full_base_calibration,True,250000,0.25,128,1000000
sift1m,zk-opt,clustered_acl,0.5,1012,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,500000,0.5,128,1000000
sift1m,zk-opt,clustered_acl,0.5,1012,10,0.0,1.0,1.0,1.0,0.2,0.0,full_base_calibration,True,500000,0.5,128,1000000
sift1m,zk-opt,clustered_acl,0.5,1012,100,1.0,1.0,1.0,1.0,0.25,0.25,full_base_calibration,True,500000,0.5,128,1000000
sift1m,zk-opt,clustered_acl,0.5,1496,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,500000,0.5,128,1000000
sift1m,zk-opt,clustered_acl,0.5,1496,10,0.0,1.0,1.0,1.0,0.5,0.2,full_base_calibration,True,500000,0.5,128,1000000
sift1m,zk-opt,clustered_acl,0.5,1496,100,1.0,1.0,1.0,1.0,0.32,0.32,full_base_calibration,True,500000,0.5,128,1000000
sift1m,zk-opt,clustered_acl,0.5,2077,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,500000,0.5,128,1000000
sift1m,zk-opt,clustered_acl,0.5,2077,10,0.0,1.0,1.0,1.0,0.2,0.1,full_base_calibration,True,500000,0.5,128,1000000
sift1m,zk-opt,clustered_acl,0.5,2077,100,1.0,1.0,1.0,1.0,0.23,0.23,full_base_calibration,True,500000,0.5,128,1000000
sift1m,zk-opt,clustered_acl,0.5,6057,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,500000,0.5,128,1000000
sift1m,zk-opt,clustered_acl,0.5,6057,10,0.0,1.0,1.0,1.0,0.3,0.1,full_base_calibration,True,500000,0.5,128,1000000
sift1m,zk-opt,clustered_acl,0.5,6057,100,1.0,1.0,1.0,1.0,0.25,0.25,full_base_calibration,True,500000,0.5,128,1000000
sift1m,zk-opt,clustered_acl,0.5,7625,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,500000,0.5,128,1000000
sift1m,zk-opt,clustered_acl,0.5,7625,10,0.0,1.0,1.0,1.0,0.4,0.1,full_base_calibration,True,500000,0.5,128,1000000
sift1m,zk-opt,clustered_acl,0.5,7625,100,1.0,1.0,1.0,1.0,0.26,0.26,full_base_calibration,True,500000,0.5,128,1000000
sift1m,zk-opt,clustered_acl,0.5,133,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,500000,0.5,128,1000000
sift1m,zk-opt,clustered_acl,0.5,133,10,0.0,0.0,1.0,0.0,0.1,0.1,full_base_calibration,True,500000,0.5,128,1000000
sift1m,zk-opt,clustered_acl,0.5,133,100,0.0,0.0,1.0,1.0,0.14,0.14,full_base_calibration,True,500000,0.5,128,1000000
sift1m,zk-opt,clustered_acl,0.5,430,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,500000,0.5,128,1000000
sift1m,zk-opt,clustered_acl,0.5,430,10,1.0,1.0,1.0,0.0,0.3,0.3,full_base_calibration,True,500000,0.5,128,1000000
sift1m,zk-opt,clustered_acl,0.5,430,100,1.0,1.0,1.0,1.0,0.34,0.34,full_base_calibration,True,500000,0.5,128,1000000
sift1m,zk-opt,clustered_acl,0.5,1407,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,500000,0.5,128,1000000
sift1m,zk-opt,clustered_acl,0.5,1407,10,1.0,1.0,1.0,0.0,0.6,0.6,full_base_calibration,True,500000,0.5,128,1000000
sift1m,zk-opt,clustered_acl,0.5,1407,100,1.0,1.0,1.0,1.0,0.44,0.44,full_base_calibration,True,500000,0.5,128,1000000
sift1m,zk-opt,clustered_acl,0.5,1552,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,500000,0.5,128,1000000
sift1m,zk-opt,clustered_acl,0.5,1552,10,1.0,1.0,1.0,0.0,0.3,0.3,full_base_calibration,True,500000,0.5,128,1000000
sift1m,zk-opt,clustered_acl,0.5,1552,100,1.0,1.0,1.0,1.0,0.26,0.26,full_base_calibration,True,500000,0.5,128,1000000
sift1m,zk-opt,clustered_acl,0.5,4009,1,1.0,1.0,1.0,0.0,1.0,1.0,full_base_calibration,True,500000,0.5,128,1000000
sift1m,zk-opt,clustered_acl,0.5,4009,10,1.0,1.0,1.0,0.0,0.7,0.7,full_base_calibration,True,500000,0.5,128,1000000
sift1m,zk-opt,clustered_acl,0.5,4009,100,1.0,1.0,1.0,1.0,0.4,0.4,full_base_calibration,True,500000,0.5,128,1000000
sift1m,zk-opt,clustered_acl,0.5,16,1,0.0,0.0,0.0,1.0,0.0,0.0,full_base_calibration,True,500000,0.5,128,1000000
sift1m,zk-opt,clustered_acl,0.5,16,10,0.0,0.0,0.0,1.0,0.6,0.3,full_base_calibration,True,500000,0.5,128,1000000
sift1m,zk-opt,clustered_acl,0.5,16,100,0.0,0.0,0.0,1.0,0.26,0.26,full_base_calibration,True,500000,0.5,128,1000000
sift1m,zk-opt,clustered_acl,0.5,632,1,0.0,0.0,0.0,0.0,0.0,0.0,full_base_calibration,True,500000,0.5,128,1000000
sift1m,zk-opt,clustered_acl,0.5,632,10,0.0,0.0,0.0,1.0,0.8,0.6,full_base_calibration,True,500000,0.5,128,1000000
sift1m,zk-opt,clustered_acl,0.5,632,100,0.0,0.0,0.0,1.0,0.45,0.45,full_base_calibration,True,500000,0.5,128,1000000
sift1m,zk-opt,clustered_acl,0.5,3716,1,0.0,0.0,0.0,0.0,0.0,0.0,full_base_calibration,True,500000,0.5,128,1000000
sift1m,zk-opt,clustered_acl,0.5,3716,10,0.0,0.0,0.0,1.0,0.4,0.3,full_base_calibration,True,500000,0.5,128,1000000
sift1m,zk-opt,clustered_acl,0.5,3716,100,0.0,0.0,0.0,1.0,0.28,0.28,full_base_calibration,True,500000,0.5,128,1000000
sift1m,zk-opt,clustered_acl,0.5,7504,1,1.0,1.0,1.0,0.0,1.0,1.0,full_base_calibration,True,500000,0.5,128,1000000
sift1m,zk-opt,clustered_acl,0.5,7504,10,1.0,1.0,1.0,1.0,0.8,0.6,full_base_calibration,True,500000,0.5,128,1000000
sift1m,zk-opt,clustered_acl,0.5,7504,100,1.0,1.0,1.0,1.0,0.45,0.45,full_base_calibration,True,500000,0.5,128,1000000
sift1m,zk-opt,clustered_acl,0.5,9427,1,0.0,0.0,0.0,0.0,0.0,0.0,full_base_calibration,True,500000,0.5,128,1000000
sift1m,zk-opt,clustered_acl,0.5,9427,10,0.0,0.0,0.0,1.0,0.6,0.4,full_base_calibration,True,500000,0.5,128,1000000
sift1m,zk-opt,clustered_acl,0.5,9427,100,0.0,0.0,0.0,1.0,0.37,0.37,full_base_calibration,True,500000,0.5,128,1000000
sift1m,zk-opt,clustered_acl,0.75,1531,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,750000,0.75,128,1000000
sift1m,zk-opt,clustered_acl,0.75,1531,10,0.0,1.0,1.0,1.0,0.4,0.3,full_base_calibration,True,750000,0.75,128,1000000
sift1m,zk-opt,clustered_acl,0.75,1531,100,1.0,1.0,1.0,1.0,0.46,0.46,full_base_calibration,True,750000,0.75,128,1000000
sift1m,zk-opt,clustered_acl,0.75,2636,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,750000,0.75,128,1000000
sift1m,zk-opt,clustered_acl,0.75,2636,10,0.0,1.0,1.0,1.0,0.3,0.2,full_base_calibration,True,750000,0.75,128,1000000
sift1m,zk-opt,clustered_acl,0.75,2636,100,1.0,1.0,1.0,1.0,0.41,0.41,full_base_calibration,True,750000,0.75,128,1000000
sift1m,zk-opt,clustered_acl,0.75,4678,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,750000,0.75,128,1000000
sift1m,zk-opt,clustered_acl,0.75,4678,10,0.0,1.0,1.0,1.0,0.6,0.5,full_base_calibration,True,750000,0.75,128,1000000
sift1m,zk-opt,clustered_acl,0.75,4678,100,1.0,1.0,1.0,1.0,0.31,0.31,full_base_calibration,True,750000,0.75,128,1000000
sift1m,zk-opt,clustered_acl,0.75,8487,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,750000,0.75,128,1000000
sift1m,zk-opt,clustered_acl,0.75,8487,10,0.0,1.0,1.0,1.0,0.5,0.2,full_base_calibration,True,750000,0.75,128,1000000
sift1m,zk-opt,clustered_acl,0.75,8487,100,1.0,1.0,1.0,1.0,0.39,0.39,full_base_calibration,True,750000,0.75,128,1000000
sift1m,zk-opt,clustered_acl,0.75,9792,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,750000,0.75,128,1000000
sift1m,zk-opt,clustered_acl,0.75,9792,10,0.0,1.0,1.0,1.0,0.3,0.2,full_base_calibration,True,750000,0.75,128,1000000
sift1m,zk-opt,clustered_acl,0.75,9792,100,1.0,1.0,1.0,1.0,0.24,0.24,full_base_calibration,True,750000,0.75,128,1000000
sift1m,zk-opt,clustered_acl,0.75,1791,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,750000,0.75,128,1000000
sift1m,zk-opt,clustered_acl,0.75,1791,10,1.0,1.0,1.0,0.0,0.3,0.3,full_base_calibration,True,750000,0.75,128,1000000
sift1m,zk-opt,clustered_acl,0.75,1791,100,1.0,1.0,1.0,1.0,0.27,0.27,full_base_calibration,True,750000,0.75,128,1000000
sift1m,zk-opt,clustered_acl,0.75,1899,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,750000,0.75,128,1000000
sift1m,zk-opt,clustered_acl,0.75,1899,10,0.0,0.0,1.0,0.0,0.1,0.1,full_base_calibration,True,750000,0.75,128,1000000
sift1m,zk-opt,clustered_acl,0.75,1899,100,0.0,0.0,1.0,1.0,0.31,0.31,full_base_calibration,True,750000,0.75,128,1000000
sift1m,zk-opt,clustered_acl,0.75,3881,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,750000,0.75,128,1000000
sift1m,zk-opt,clustered_acl,0.75,3881,10,1.0,1.0,1.0,0.0,0.4,0.4,full_base_calibration,True,750000,0.75,128,1000000
sift1m,zk-opt,clustered_acl,0.75,3881,100,1.0,1.0,1.0,1.0,0.47,0.47,full_base_calibration,True,750000,0.75,128,1000000
sift1m,zk-opt,clustered_acl,0.75,4238,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,750000,0.75,128,1000000
sift1m,zk-opt,clustered_acl,0.75,4238,10,1.0,1.0,1.0,0.0,0.2,0.2,full_base_calibration,True,750000,0.75,128,1000000
sift1m,zk-opt,clustered_acl,0.75,4238,100,1.0,1.0,1.0,1.0,0.3,0.3,full_base_calibration,True,750000,0.75,128,1000000
sift1m,zk-opt,clustered_acl,0.75,5826,1,1.0,1.0,1.0,0.0,1.0,1.0,full_base_calibration,True,750000,0.75,128,1000000
sift1m,zk-opt,clustered_acl,0.75,5826,10,1.0,1.0,1.0,0.0,0.7,0.7,full_base_calibration,True,750000,0.75,128,1000000
sift1m,zk-opt,clustered_acl,0.75,5826,100,1.0,1.0,1.0,1.0,0.57,0.57,full_base_calibration,True,750000,0.75,128,1000000
sift1m,zk-opt,clustered_acl,0.75,1213,1,0.0,0.0,0.0,0.0,0.0,0.0,full_base_calibration,True,750000,0.75,128,1000000
sift1m,zk-opt,clustered_acl,0.75,1213,10,0.0,0.0,1.0,1.0,0.2,0.2,full_base_calibration,True,750000,0.75,128,1000000
sift1m,zk-opt,clustered_acl,0.75,1213,100,1.0,1.0,1.0,1.0,0.34,0.34,full_base_calibration,True,750000,0.75,128,1000000
sift1m,zk-opt,clustered_acl,0.75,3359,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,750000,0.75,128,1000000
sift1m,zk-opt,clustered_acl,0.75,3359,10,1.0,1.0,1.0,1.0,0.3,0.3,full_base_calibration,True,750000,0.75,128,1000000
sift1m,zk-opt,clustered_acl,0.75,3359,100,1.0,1.0,1.0,1.0,0.4,0.4,full_base_calibration,True,750000,0.75,128,1000000
sift1m,zk-opt,clustered_acl,0.75,3996,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,750000,0.75,128,1000000
sift1m,zk-opt,clustered_acl,0.75,3996,10,0.0,0.0,1.0,1.0,0.4,0.4,full_base_calibration,True,750000,0.75,128,1000000
sift1m,zk-opt,clustered_acl,0.75,3996,100,1.0,1.0,1.0,1.0,0.45,0.45,full_base_calibration,True,750000,0.75,128,1000000
sift1m,zk-opt,clustered_acl,0.75,7432,1,0.0,1.0,1.0,1.0,1.0,0.0,full_base_calibration,True,750000,0.75,128,1000000
sift1m,zk-opt,clustered_acl,0.75,7432,10,1.0,1.0,1.0,1.0,0.5,0.4,full_base_calibration,True,750000,0.75,128,1000000
sift1m,zk-opt,clustered_acl,0.75,7432,100,1.0,1.0,1.0,1.0,0.48,0.48,full_base_calibration,True,750000,0.75,128,1000000
sift1m,zk-opt,clustered_acl,0.75,9605,1,1.0,1.0,1.0,0.0,1.0,1.0,full_base_calibration,True,750000,0.75,128,1000000
sift1m,zk-opt,clustered_acl,0.75,9605,10,1.0,1.0,1.0,1.0,0.5,0.5,full_base_calibration,True,750000,0.75,128,1000000
sift1m,zk-opt,clustered_acl,0.75,9605,100,1.0,1.0,1.0,1.0,0.33,0.33,full_base_calibration,True,750000,0.75,128,1000000
sift1m,zk-opt,skewed_acl,0.1,860,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,100000,0.1,128,1000000
sift1m,zk-opt,skewed_acl,0.1,860,10,0.0,1.0,1.0,1.0,0.3,0.1,full_base_calibration,True,100000,0.1,128,1000000
sift1m,zk-opt,skewed_acl,0.1,860,100,1.0,1.0,1.0,1.0,0.09,0.09,full_base_calibration,True,100000,0.1,128,1000000
sift1m,zk-opt,skewed_acl,0.1,2613,1,0.0,1.0,1.0,1.0,1.0,0.0,full_base_calibration,True,100000,0.1,128,1000000
sift1m,zk-opt,skewed_acl,0.1,2613,10,0.0,1.0,1.0,1.0,0.5,0.0,full_base_calibration,True,100000,0.1,128,1000000
sift1m,zk-opt,skewed_acl,0.1,2613,100,1.0,1.0,1.0,1.0,0.09,0.09,full_base_calibration,True,100000,0.1,128,1000000
sift1m,zk-opt,skewed_acl,0.1,3769,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,100000,0.1,128,1000000
sift1m,zk-opt,skewed_acl,0.1,3769,10,0.0,1.0,1.0,1.0,0.7,0.1,full_base_calibration,True,100000,0.1,128,1000000
sift1m,zk-opt,skewed_acl,0.1,3769,100,1.0,1.0,1.0,1.0,0.12,0.12,full_base_calibration,True,100000,0.1,128,1000000
sift1m,zk-opt,skewed_acl,0.1,6539,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,100000,0.1,128,1000000
sift1m,zk-opt,skewed_acl,0.1,6539,10,0.0,1.0,1.0,1.0,0.7,0.3,full_base_calibration,True,100000,0.1,128,1000000
sift1m,zk-opt,skewed_acl,0.1,6539,100,1.0,1.0,1.0,1.0,0.14,0.14,full_base_calibration,True,100000,0.1,128,1000000
sift1m,zk-opt,skewed_acl,0.1,6789,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,100000,0.1,128,1000000
sift1m,zk-opt,skewed_acl,0.1,6789,10,0.0,1.0,1.0,1.0,0.5,0.1,full_base_calibration,True,100000,0.1,128,1000000
sift1m,zk-opt,skewed_acl,0.1,6789,100,1.0,1.0,1.0,1.0,0.09,0.09,full_base_calibration,True,100000,0.1,128,1000000
sift1m,zk-opt,skewed_acl,0.1,5341,1,0.0,0.0,0.0,0.0,0.0,0.0,full_base_calibration,True,100000,0.1,128,1000000
sift1m,zk-opt,skewed_acl,0.1,5341,10,0.0,0.0,0.0,1.0,0.6,0.2,full_base_calibration,True,100000,0.1,128,1000000
sift1m,zk-opt,skewed_acl,0.1,5341,100,0.0,0.0,0.0,1.0,0.08,0.08,full_base_calibration,True,100000,0.1,128,1000000
sift1m,zk-opt,skewed_acl,0.1,6014,1,0.0,0.0,0.0,1.0,0.0,0.0,full_base_calibration,True,100000,0.1,128,1000000
sift1m,zk-opt,skewed_acl,0.1,6014,10,0.0,0.0,0.0,1.0,0.1,0.0,full_base_calibration,True,100000,0.1,128,1000000
sift1m,zk-opt,skewed_acl,0.1,6014,100,0.0,0.0,0.0,1.0,0.04,0.04,full_base_calibration,True,100000,0.1,128,1000000
sift1m,zk-opt,skewed_acl,0.1,7568,1,0.0,0.0,0.0,1.0,0.0,0.0,full_base_calibration,True,100000,0.1,128,1000000
sift1m,zk-opt,skewed_acl,0.1,7568,10,0.0,0.0,0.0,1.0,0.5,0.1,full_base_calibration,True,100000,0.1,128,1000000
sift1m,zk-opt,skewed_acl,0.1,7568,100,0.0,0.0,0.0,1.0,0.13,0.13,full_base_calibration,True,100000,0.1,128,1000000
sift1m,zk-opt,skewed_acl,0.1,9025,1,0.0,0.0,0.0,1.0,0.0,0.0,full_base_calibration,True,100000,0.1,128,1000000
sift1m,zk-opt,skewed_acl,0.1,9025,10,0.0,0.0,0.0,1.0,0.5,0.0,full_base_calibration,True,100000,0.1,128,1000000
sift1m,zk-opt,skewed_acl,0.1,9025,100,0.0,0.0,0.0,1.0,0.11,0.11,full_base_calibration,True,100000,0.1,128,1000000
sift1m,zk-opt,skewed_acl,0.1,9825,1,1.0,1.0,1.0,0.0,1.0,1.0,full_base_calibration,True,100000,0.1,128,1000000
sift1m,zk-opt,skewed_acl,0.1,9825,10,1.0,1.0,1.0,1.0,0.5,0.2,full_base_calibration,True,100000,0.1,128,1000000
sift1m,zk-opt,skewed_acl,0.1,9825,100,1.0,1.0,1.0,1.0,0.13,0.13,full_base_calibration,True,100000,0.1,128,1000000
sift1m,zk-opt,skewed_acl,0.25,84,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,250000,0.25,128,1000000
sift1m,zk-opt,skewed_acl,0.25,84,10,0.0,1.0,1.0,1.0,0.4,0.1,full_base_calibration,True,250000,0.25,128,1000000
sift1m,zk-opt,skewed_acl,0.25,84,100,1.0,1.0,1.0,1.0,0.18,0.18,full_base_calibration,True,250000,0.25,128,1000000
sift1m,zk-opt,skewed_acl,0.25,1005,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,250000,0.25,128,1000000
sift1m,zk-opt,skewed_acl,0.25,1005,10,0.0,1.0,1.0,1.0,0.4,0.1,full_base_calibration,True,250000,0.25,128,1000000
sift1m,zk-opt,skewed_acl,0.25,1005,100,1.0,1.0,1.0,1.0,0.16,0.16,full_base_calibration,True,250000,0.25,128,1000000
sift1m,zk-opt,skewed_acl,0.25,4031,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,250000,0.25,128,1000000
sift1m,zk-opt,skewed_acl,0.25,4031,10,0.0,1.0,1.0,1.0,0.3,0.1,full_base_calibration,True,250000,0.25,128,1000000
sift1m,zk-opt,skewed_acl,0.25,4031,100,1.0,1.0,1.0,1.0,0.11,0.11,full_base_calibration,True,250000,0.25,128,1000000
sift1m,zk-opt,skewed_acl,0.25,5782,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,250000,0.25,128,1000000
sift1m,zk-opt,skewed_acl,0.25,5782,10,0.0,1.0,1.0,1.0,0.2,0.1,full_base_calibration,True,250000,0.25,128,1000000
sift1m,zk-opt,skewed_acl,0.25,5782,100,1.0,1.0,1.0,1.0,0.21,0.21,full_base_calibration,True,250000,0.25,128,1000000
sift1m,zk-opt,skewed_acl,0.25,6012,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,250000,0.25,128,1000000
sift1m,zk-opt,skewed_acl,0.25,6012,10,0.0,1.0,1.0,1.0,0.6,0.1,full_base_calibration,True,250000,0.25,128,1000000
sift1m,zk-opt,skewed_acl,0.25,6012,100,1.0,1.0,1.0,1.0,0.25,0.25,full_base_calibration,True,250000,0.25,128,1000000
sift1m,zk-opt,skewed_acl,0.25,1616,1,0.0,0.0,0.0,0.0,0.0,0.0,full_base_calibration,True,250000,0.25,128,1000000
sift1m,zk-opt,skewed_acl,0.25,1616,10,0.0,0.0,0.0,1.0,0.2,0.1,full_base_calibration,True,250000,0.25,128,1000000
sift1m,zk-opt,skewed_acl,0.25,1616,100,0.0,0.0,0.0,1.0,0.18,0.18,full_base_calibration,True,250000,0.25,128,1000000
sift1m,zk-opt,skewed_acl,0.25,3610,1,1.0,1.0,1.0,0.0,1.0,1.0,full_base_calibration,True,250000,0.25,128,1000000
sift1m,zk-opt,skewed_acl,0.25,3610,10,1.0,1.0,1.0,1.0,0.1,0.1,full_base_calibration,True,250000,0.25,128,1000000
sift1m,zk-opt,skewed_acl,0.25,3610,100,1.0,1.0,1.0,1.0,0.16,0.16,full_base_calibration,True,250000,0.25,128,1000000
sift1m,zk-opt,skewed_acl,0.25,6884,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,250000,0.25,128,1000000
sift1m,zk-opt,skewed_acl,0.25,6884,10,1.0,1.0,1.0,1.0,0.4,0.2,full_base_calibration,True,250000,0.25,128,1000000
sift1m,zk-opt,skewed_acl,0.25,6884,100,1.0,1.0,1.0,1.0,0.14,0.14,full_base_calibration,True,250000,0.25,128,1000000
sift1m,zk-opt,skewed_acl,0.25,7004,1,0.0,0.0,0.0,1.0,0.0,0.0,full_base_calibration,True,250000,0.25,128,1000000
sift1m,zk-opt,skewed_acl,0.25,7004,10,0.0,0.0,0.0,1.0,0.5,0.1,full_base_calibration,True,250000,0.25,128,1000000
sift1m,zk-opt,skewed_acl,0.25,7004,100,0.0,0.0,0.0,1.0,0.24,0.24,full_base_calibration,True,250000,0.25,128,1000000
sift1m,zk-opt,skewed_acl,0.25,9576,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,250000,0.25,128,1000000
sift1m,zk-opt,skewed_acl,0.25,9576,10,0.0,0.0,1.0,1.0,0.3,0.1,full_base_calibration,True,250000,0.25,128,1000000
sift1m,zk-opt,skewed_acl,0.25,9576,100,0.0,0.0,1.0,1.0,0.17,0.17,full_base_calibration,True,250000,0.25,128,1000000
sift1m,zk-opt,skewed_acl,0.5,3016,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,500000,0.5,128,1000000
sift1m,zk-opt,skewed_acl,0.5,3016,10,0.0,1.0,1.0,1.0,0.3,0.0,full_base_calibration,True,500000,0.5,128,1000000
sift1m,zk-opt,skewed_acl,0.5,3016,100,1.0,1.0,1.0,1.0,0.28,0.28,full_base_calibration,True,500000,0.5,128,1000000
sift1m,zk-opt,skewed_acl,0.5,3422,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,500000,0.5,128,1000000
sift1m,zk-opt,skewed_acl,0.5,3422,10,0.0,1.0,1.0,1.0,0.5,0.3,full_base_calibration,True,500000,0.5,128,1000000
sift1m,zk-opt,skewed_acl,0.5,3422,100,1.0,1.0,1.0,1.0,0.32,0.32,full_base_calibration,True,500000,0.5,128,1000000
sift1m,zk-opt,skewed_acl,0.5,5101,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,500000,0.5,128,1000000
sift1m,zk-opt,skewed_acl,0.5,5101,10,0.0,1.0,1.0,1.0,0.5,0.3,full_base_calibration,True,500000,0.5,128,1000000
sift1m,zk-opt,skewed_acl,0.5,5101,100,1.0,1.0,1.0,1.0,0.45,0.45,full_base_calibration,True,500000,0.5,128,1000000
sift1m,zk-opt,skewed_acl,0.5,8170,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,500000,0.5,128,1000000
sift1m,zk-opt,skewed_acl,0.5,8170,10,0.0,1.0,1.0,1.0,0.3,0.1,full_base_calibration,True,500000,0.5,128,1000000
sift1m,zk-opt,skewed_acl,0.5,8170,100,1.0,1.0,1.0,1.0,0.34,0.34,full_base_calibration,True,500000,0.5,128,1000000
sift1m,zk-opt,skewed_acl,0.5,8825,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,500000,0.5,128,1000000
sift1m,zk-opt,skewed_acl,0.5,8825,10,0.0,1.0,1.0,1.0,0.7,0.5,full_base_calibration,True,500000,0.5,128,1000000
sift1m,zk-opt,skewed_acl,0.5,8825,100,1.0,1.0,1.0,1.0,0.39,0.39,full_base_calibration,True,500000,0.5,128,1000000
sift1m,zk-opt,skewed_acl,0.5,2592,1,1.0,1.0,1.0,0.0,1.0,1.0,full_base_calibration,True,500000,0.5,128,1000000
sift1m,zk-opt,skewed_acl,0.5,2592,10,1.0,1.0,1.0,0.0,0.6,0.6,full_base_calibration,True,500000,0.5,128,1000000
sift1m,zk-opt,skewed_acl,0.5,2592,100,1.0,1.0,1.0,1.0,0.35,0.35,full_base_calibration,True,500000,0.5,128,1000000
sift1m,zk-opt,skewed_acl,0.5,5438,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,500000,0.5,128,1000000
sift1m,zk-opt,skewed_acl,0.5,5438,10,1.0,1.0,1.0,0.0,0.7,0.7,full_base_calibration,True,500000,0.5,128,1000000
sift1m,zk-opt,skewed_acl,0.5,5438,100,1.0,1.0,1.0,1.0,0.39,0.39,full_base_calibration,True,500000,0.5,128,1000000
sift1m,zk-opt,skewed_acl,0.5,5791,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,500000,0.5,128,1000000
sift1m,zk-opt,skewed_acl,0.5,5791,10,0.0,0.0,1.0,0.0,0.6,0.6,full_base_calibration,True,500000,0.5,128,1000000
sift1m,zk-opt,skewed_acl,0.5,5791,100,0.0,0.0,1.0,1.0,0.32,0.32,full_base_calibration,True,500000,0.5,128,1000000
sift1m,zk-opt,skewed_acl,0.5,6263,1,0.0,0.0,0.0,0.0,0.0,0.0,full_base_calibration,True,500000,0.5,128,1000000
sift1m,zk-opt,skewed_acl,0.5,6263,10,0.0,0.0,0.0,0.0,0.3,0.3,full_base_calibration,True,500000,0.5,128,1000000
sift1m,zk-opt,skewed_acl,0.5,6263,100,0.0,0.0,0.0,1.0,0.37,0.37,full_base_calibration,True,500000,0.5,128,1000000
sift1m,zk-opt,skewed_acl,0.5,6416,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,500000,0.5,128,1000000
sift1m,zk-opt,skewed_acl,0.5,6416,10,1.0,1.0,1.0,0.0,0.7,0.7,full_base_calibration,True,500000,0.5,128,1000000
sift1m,zk-opt,skewed_acl,0.5,6416,100,1.0,1.0,1.0,1.0,0.46,0.46,full_base_calibration,True,500000,0.5,128,1000000
sift1m,zk-opt,skewed_acl,0.5,338,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,500000,0.5,128,1000000
sift1m,zk-opt,skewed_acl,0.5,338,10,0.0,0.0,1.0,1.0,0.2,0.2,full_base_calibration,True,500000,0.5,128,1000000
sift1m,zk-opt,skewed_acl,0.5,338,100,0.0,0.0,1.0,1.0,0.18,0.18,full_base_calibration,True,500000,0.5,128,1000000
sift1m,zk-opt,skewed_acl,0.5,2023,1,0.0,0.0,0.0,1.0,1.0,0.0,full_base_calibration,True,500000,0.5,128,1000000
sift1m,zk-opt,skewed_acl,0.5,2023,10,0.0,0.0,0.0,1.0,0.3,0.3,full_base_calibration,True,500000,0.5,128,1000000
