case_id,workload_model,physical_layout,num_objects,num_roles,num_signatures,query_role,merged_k,seed,n_lists,slot_per_list,N_slots,N_valid,N_vis,N_invis,effective_selectivity,total_memberships,stored_entries_norm,region_count,pure_visible_regions,pure_invisible_regions,impure_regions,pure_visible_region_ratio,pure_invisible_region_ratio,impure_region_ratio,pure_visible_valid_ratio,pure_invisible_valid_ratio,impure_valid_ratio,N_dist_masked,N_dist_plan,N_dist_ideal,dist_reduction_plan,dist_reduction_ideal,estimated_cost_masked,estimated_cost_plan,estimated_cost_ideal,estimated_region_cost,estimated_visibility_cost,estimated_distance_cost,estimated_mask_topk_cost,SA_commit,PA_plan,PA_ideal,plan_vs_masked_cost,ideal_vs_masked_cost,planned_equals_masked,validation_passed
merged_k_r4_mk4_s4_o4096_sig64,access_signature_layout,merged_k,4096,16,64,4,4,4,64,64,4096,4096,1300,2796,0.317383,18837,1.000000,16,0,4,12,0.000000,0.250000,0.750000,0.000000,0.486328,0.513672,4096,2104,1300,0.486328,0.682617,61440,33596,26593,44,6312,21040,6200,1.093750,1.963989,1.554601,0.546810,0.432829,true,true
merged_k_r5_mk4_s0_o4096_sig64,access_signature_layout,merged_k,4096,16,64,5,4,0,64,64,4096,4096,582,3514,0.142090,25802,1.000000,16,0,5,11,0.000000,0.312500,0.687500,0.000000,0.490967,0.509033,4096,2085,582,0.490967,0.857910,61440,33333,18695,47,6255,20850,6181,1.093750,3.358150,1.883437,0.542529,0.304281,true,true
merged_k_r5_mk4_s1_o4096_sig64,access_signature_layout,merged_k,4096,16,64,5,4,1,64,64,4096,4096,459,3637,0.112061,17399,1.000000,16,0,4,12,0.000000,0.250000,0.750000,0.000000,0.689209,0.310791,4096,1273,459,0.689209,0.887939,61440,21962,17342,44,3819,12730,5369,1.093750,2.525529,1.994250,0.357454,0.282259,true,true
merged_k_r5_mk4_s2_o4096_sig64,access_signature_layout,merged_k,4096,16,64,5,4,2,64,64,4096,4096,636,3460,0.155273,10907,1.000000,16,1,6,9,0.062500,0.375000,0.562500,0.052246,0.596924,0.350830,4096,1651,636,0.596924,0.844727,61440,26407,19289,53,4311,16510,5533,1.093750,2.523122,1.843015,0.429801,0.313949,true,true
merged_k_r5_mk4_s3_o4096_sig64,access_signature_layout,merged_k,4096,16,64,5,4,3,64,64,4096,4096,2052,2044,0.500977,18908,1.000000,16,0,1,15,0.000000,0.062500,0.937500,0.000000,0.006592,0.993408,4096,4069,2052,0.006592,0.499023,61440,61097,34865,35,12207,40690,8165,1.093750,2.480996,1.415780,0.994417,0.567464,true,true
merged_k_r5_mk4_s4_o4096_sig64,access_signature_layout,merged_k,4096,16,64,5,4,4,64,64,4096,4096,371,3725,0.090576,18837,1.000000,16,0,3,13,0.000000,0.187500,0.812500,0.000000,0.078369,0.921631,4096,3775,371,0.078369,0.909424,61440,56987,16374,41,11325,37750,7871,1.093750,7.291070,2.094933,0.927523,0.266504,true,true
merged_k_r6_mk4_s0_o4096_sig64,access_signature_layout,merged_k,4096,16,64,6,4,0,64,64,4096,4096,2054,2042,0.501465,25802,1.000000,16,0,5,11,0.000000,0.312500,0.687500,0.000000,0.352295,0.647705,4096,2653,2054,0.352295,0.498535,61440,41285,34887,47,7959,26530,6749,1.093750,1.675120,1.415524,0.671956,0.567822,true,true
merged_k_r6_mk4_s1_o4096_sig64,access_signature_layout,merged_k,4096,16,64,6,4,1,64,64,4096,4096,772,3324,0.188477,17399,1.000000,16,0,8,8,0.000000,0.500000,0.500000,0.000000,0.680176,0.319824,4096,1310,772,0.680176,0.811523,61440,22492,20785,56,3930,13100,5406,1.093750,1.901911,1.757568,0.366081,0.338298,true,true
merged_k_r6_mk4_s2_o4096_sig64,access_signature_layout,merged_k,4096,16,64,6,4,2,64,64,4096,4096,248,3848,0.060547,10907,1.000000,16,0,8,8,0.000000,0.500000,0.500000,0.000000,0.641602,0.358398,4096,1468,248,0.641602,0.939453,61440,24704,15021,56,4404,14680,5564,1.093750,3.750987,2.280747,0.402083,0.244482,true,true
merged_k_r6_mk4_s3_o4096_sig64,access_signature_layout,merged_k,4096,16,64,6,4,3,64,64,4096,4096,320,3776,0.078125,18908,1.000000,16,0,6,10,0.000000,0.375000,0.625000,0.000000,0.545898,0.454102,4096,1860,320,0.545898,0.921875,61440,30186,15813,50,5580,18600,5956,1.093750,4.131673,2.164385,0.491309,0.257373,true,true
merged_k_r6_mk4_s4_o4096_sig64,access_signature_layout,merged_k,4096,16,64,6,4,4,64,64,4096,4096,2775,1321,0.677490,18837,1.000000,16,0,3,13,0.000000,0.187500,0.812500,0.000000,0.054688,0.945312,4096,3872,2775,0.054688,0.322510,61440,58345,42818,41,11616,38720,7968,1.093750,1.831523,1.344111,0.949626,0.696908,true,true
merged_k_r7_mk4_s0_o4096_sig64,access_signature_layout,merged_k,4096,16,64,7,4,0,64,64,4096,4096,2322,1774,0.566895,25802,1.000000,16,1,5,10,0.062500,0.312500,0.625000,0.461182,0.197266,0.341553,4096,3288,2322,0.197266,0.433105,61440,42622,37835,50,4197,32880,5495,1.093750,1.559760,1.384579,0.693717,0.615804,true,true
merged_k_r7_mk4_s1_o4096_sig64,access_signature_layout,merged_k,4096,16,64,7,4,1,64,64,4096,4096,1224,2872,0.298828,17399,1.000000,16,0,6,10,0.000000,0.375000,0.625000,0.000000,0.555908,0.444092,4096,1819,1224,0.555908,0.701172,61440,29612,25757,50,5457,18190,5915,1.093750,1.811575,1.575737,0.481966,0.419222,true,true
merged_k_r7_mk4_s2_o4096_sig64,access_signature_layout,merged_k,4096,16,64,7,4,2,64,64,4096,4096,691,3405,0.168701,10907,1.000000,16,1,6,9,0.062500,0.375000,0.562500,0.052246,0.617920,0.329834,4096,1565,691,0.617920,0.831299,61440,25203,19894,53,4053,15650,5447,1.093750,2.287854,1.805919,0.410205,0.323796,true,true
merged_k_r7_mk4_s3_o4096_sig64,access_signature_layout,merged_k,4096,16,64,7,4,3,64,64,4096,4096,2577,1519,0.629150,18908,1.000000,16,0,3,13,0.000000,0.187500,0.812500,0.000000,0.083496,0.916504,4096,3754,2577,0.083496,0.370850,61440,56693,40640,41,11262,37540,7850,1.093750,1.897610,1.360289,0.922738,0.661458,true,true
merged_k_r7_mk4_s4_o4096_sig64,access_signature_layout,merged_k,4096,16,64,7,4,4,64,64,4096,4096,222,3874,0.054199,18837,1.000000,16,0,3,13,0.000000,0.187500,0.812500,0.000000,0.054688,0.945312,4096,3872,222,0.054688,0.945801,61440,58345,14735,41,11616,38720,7968,1.093750,9.223048,2.329276,0.949626,0.239827,true,true
merged_k_r8_mk4_s0_o4096_sig64,access_signature_layout,merged_k,4096,16,64,8,4,0,64,64,4096,4096,3043,1053,0.742920,25802,1.000000,16,0,5,11,0.000000,0.312500,0.687500,0.000000,0.076904,0.923096,4096,3781,3043,0.076904,0.257080,61440,57077,45766,47,11343,37810,7877,1.093750,1.652681,1.325168,0.928988,0.744889,true,true
merged_k_r8_mk4_s1_o4096_sig64,access_signature_layout,merged_k,4096,16,64,8,4,1,64,64,4096,4096,444,3652,0.108398,17399,1.000000,16,0,4,12,0.000000,0.250000,0.750000,0.000000,0.155273,0.844727,4096,3460,444,0.155273,0.891602,61440,52580,17177,44,10380,34600,7556,1.093750,6.152586,2.009946,0.855794,0.279574,true,true
merged_k_r8_mk4_s2_o4096_sig64,access_signature_layout,merged_k,4096,16,64,8,4,2,64,64,4096,4096,601,3495,0.146729,10907,1.000000,16,2,5,9,0.125000,0.312500,0.562500,0.085693,0.694580,0.219727,4096,1251,601,0.694580,0.853271,61440,20259,18904,53,2700,12510,4996,1.093750,2.002669,1.868723,0.329736,0.307682,true,true
merged_k_r8_mk4_s3_o4096_sig64,access_signature_layout,merged_k,4096,16,64,8,4,3,64,64,4096,4096,771,3325,0.188232,18908,1.000000,16,1,3,12,0.062500,0.187500,0.750000,0.138428,0.211426,0.650146,4096,3230,771,0.211426,0.811768,61440,47092,20774,44,7989,32300,6759,1.093750,3.985443,1.758125,0.766471,0.338118,true,true
merged_k_r8_mk4_s4_o4096_sig64,access_signature_layout,merged_k,4096,16,64,8,4,4,64,64,4096,4096,1201,2895,0.293213,18837,1.000000,16,0,4,12,0.000000,0.250000,0.750000,0.000000,0.035645,0.964355,4096,3950,1201,0.035645,0.706787,61440,59440,25504,44,11850,39500,8046,1.093750,3.688260,1.582527,0.967448,0.415104,true,true
merged_k_r9_mk4_s0_o4096_sig64,access_signature_layout,merged_k,4096,16,64,9,4,0,64,64,4096,4096,902,3194,0.220215,25802,1.000000,16,0,4,12,0.000000,0.250000,0.750000,0.000000,0.546143,0.453857,4096,1859,902,0.546143,0.779785,61440,30166,22215,44,5577,18590,5955,1.093750,2.298187,1.692442,0.490983,0.361572,true,true
merged_k_r9_mk4_s1_o4096_sig64,access_signature_layout,merged_k,4096,16,64,9,4,1,64,64,4096,4096,513,3583,0.125244,17399,1.000000,16,0,6,10,0.000000,0.375000,0.625000,0.000000,0.624023,0.375977,4096,1540,513,0.624023,0.874756,61440,25706,17936,50,4620,15400,5636,1.093750,2.783239,1.941966,0.418392,0.291927,true,true
merged_k_r9_mk4_s2_o4096_sig64,access_signature_layout,merged_k,4096,16,64,9,4,2,64,64,4096,4096,700,3396,0.170898,10907,1.000000,16,1,6,9,0.062500,0.375000,0.562500,0.058350,0.730225,0.211426,4096,1105,700,0.730225,0.829102,61440,18663,19993,53,2598,11050,4962,1.093750,1.680443,1.800198,0.303760,0.325407,true,true
merged_k_r9_mk4_s3_o4096_sig64,access_signature_layout,merged_k,4096,16,64,9,4,3,64,64,4096,4096,2710,1386,0.661621,18908,1.000000,16,0,2,14,0.000000,0.125000,0.875000,0.000000,0.021973,0.978027,4096,4006,2710,0.021973,0.338379,61440,60218,42103,38,12018,40060,8102,1.093750,1.929693,1.349196,0.980111,0.685270,true,true
merged_k_r9_mk4_s4_o4096_sig64,access_signature_layout,merged_k,4096,16,64,9,4,4,64,64,4096,4096,2204,1892,0.538086,18837,1.000000,16,0,3,13,0.000000,0.187500,0.812500,0.000000,0.078125,0.921875,4096,3776,2204,0.078125,0.461914,61440,57001,36537,41,11328,37760,7872,1.093750,2.180104,1.397422,0.927751,0.594678,true,true
merged_k_r10_mk4_s0_o4096_sig64,access_signature_layout,merged_k,4096,16,64,10,4,0,64,64,4096,4096,184,3912,0.044922,25802,1.000000,16,0,7,9,0.000000,0.437500,0.562500,0.000000,0.777832,0.222168,4096,910,184,0.777832,0.955078,61440,16889,14317,53,2730,9100,5006,1.093750,2.840397,2.407837,0.274886,0.233024,true,true
merged_k_r10_mk4_s1_o4096_sig64,access_signature_layout,merged_k,4096,16,64,10,4,1,64,64,4096,4096,849,3247,0.207275,17399,1.000000,16,1,8,7,0.062500,0.500000,0.437500,0.012695,0.653320,0.333984,4096,1420,849,0.653320,0.792725,61440,23827,21632,59,4104,14200,5464,1.093750,1.891632,1.717371,0.387809,0.352083,true,true
merged_k_r10_mk4_s2_o4096_sig64,access_signature_layout,merged_k,4096,16,64,10,4,2,64,64,4096,4096,347,3749,0.084717,10907,1.000000,16,0,6,10,0.000000,0.375000,0.625000,0.000000,0.576904,0.423096,4096,1733,347,0.576904,0.915283,61440,28408,16110,50,5199,17330,5829,1.093750,3.749736,2.126452,0.462370,0.262207,true,true
merged_k_r10_mk4_s3_o4096_sig64,access_signature_layout,merged_k,4096,16,64,10,4,3,64,64,4096,4096,659,3437,0.160889,18908,1.000000,16,1,5,10,0.062500,0.312500,0.625000,0.016602,0.477295,0.506104,4096,2141,659,0.477295,0.839111,61440,33848,19542,50,6219,21410,6169,1.093750,3.164547,1.827038,0.550911,0.318066,true,true
merged_k_r10_mk4_s4_o4096_sig64,access_signature_layout,merged_k,4096,16,64,10,4,4,64,64,4096,4096,409,3687,0.099854,18837,1.000000,16,1,5,10,0.062500,0.312500,0.625000,0.054932,0.169922,0.775146,4096,3400,409,0.169922,0.900146,61440,50846,16792,50,9525,34000,7271,1.093750,6.203758,2.048804,0.827572,0.273307,true,true
merged_k_r11_mk4_s0_o4096_sig64,access_signature_layout,merged_k,4096,16,64,11,4,0,64,64,4096,4096,1067,3029,0.260498,25802,1.000000,16,1,6,9,0.062500,0.375000,0.562500,0.009766,0.532715,0.457520,4096,1914,1067,0.532715,0.739502,61440,30785,24030,53,5622,19140,5970,1.093750,2.083446,1.626286,0.501058,0.391113,true,true
merged_k_r11_mk4_s1_o4096_sig64,access_signature_layout,merged_k,4096,16,64,11,4,1,64,64,4096,4096,272,3824,0.066406,17399,1.000000,16,0,7,9,0.000000,0.437500,0.562500,0.000000,0.685791,0.314209,4096,1287,272,0.685791,0.933594,61440,22167,15285,53,3861,12870,5383,1.093750,3.247436,2.239232,0.360791,0.248779,true,true
merged_k_r11_mk4_s2_o4096_sig64,access_signature_layout,merged_k,4096,16,64,11,4,2,64,64,4096,4096,1044,3052,0.254883,10907,1.000000,16,2,4,10,0.125000,0.250000,0.625000,0.061279,0.534668,0.404053,4096,1906,1044,0.534668,0.745117,61440,29826,23777,50,4965,19060,5751,1.093750,2.050461,1.634607,0.485449,0.386995,true,true
merged_k_r11_mk4_s3_o4096_sig64,access_signature_layout,merged_k,4096,16,64,11,4,3,64,64,4096,4096,583,3513,0.142334,18908,1.000000,16,1,6,9,0.062500,0.375000,0.562500,0.006836,0.582275,0.410889,4096,1711,583,0.582275,0.857666,61440,27991,18706,53,5049,17110,5779,1.093750,2.817130,1.882649,0.455583,0.304460,true,true
merged_k_r11_mk4_s4_o4096_sig64,access_signature_layout,merged_k,4096,16,64,11,4,4,64,64,4096,4096,2210,1886,0.539551,18837,1.000000,16,0,9,7,0.000000,0.562500,0.437500,0.000000,0.414795,0.585205,4096,2397,2210,0.414795,0.460449,61440,37713,36603,59,7191,23970,6493,1.093750,1.439098,1.396741,0.613818,0.595752,true,true
merged_k_r12_mk4_s0_o4096_sig64,access_signature_layout,merged_k,4096,16,64,12,4,0,64,64,4096,4096,748,3348,0.182617,25802,1.000000,16,0,9,7,0.000000,0.562500,0.437500,0.000000,0.533691,0.466309,4096,1910,748,0.533691,0.817383,61440,30895,20521,59,5730,19100,6006,1.093750,2.666580,1.771189,0.502848,0.334001,true,true
merged_k_r12_mk4_s1_o4096_sig64,access_signature_layout,merged_k,4096,16,64,12,4,1,64,64,4096,4096,697,3399,0.170166,17399,1.000000,16,2,7,7,0.125000,0.437500,0.437500,0.025391,0.628906,0.345703,4096,1520,697,0.628906,0.829834,61440,25019,19960,59,4248,15200,5512,1.093750,2.258848,1.802095,0.407210,0.324870,true,true
merged_k_r12_mk4_s2_o4096_sig64,access_signature_layout,merged_k,4096,16,64,12,4,2,64,64,4096,4096,511,3585,0.124756,10907,1.000000,16,1,8,7,0.062500,0.500000,0.437500,0.052246,0.835205,0.112549,4096,675,511,0.835205,0.875244,61440,12749,17914,59,1383,6750,4557,1.093750,1.383355,1.943793,0.207503,0.291569,true,true
merged_k_r12_mk4_s3_o4096_sig64,access_signature_layout,merged_k,4096,16,64,12,4,3,64,64,4096,4096,609,3487,0.148682,18908,1.000000,16,2,8,6,0.125000,0.500000,0.375000,0.059570,0.540771,0.399658,4096,1881,609,0.540771,0.851318,61440,29516,18992,62,4911,18810,5733,1.093750,2.894861,1.862691,0.480404,0.309115,true,true
merged_k_r12_mk4_s4_o4096_sig64,access_signature_layout,merged_k,4096,16,64,12,4,4,64,64,4096,4096,1166,2930,0.284668,18837,1.000000,16,2,8,6,0.125000,0.500000,0.375000,0.160889,0.236816,0.602295,4096,3126,1166,0.236816,0.715332,61440,45286,25119,62,7401,31260,6563,1.093750,2.872384,1.593239,0.737077,0.408838,true,true
merged_k_r13_mk4_s0_o4096_sig64,access_signature_layout,merged_k,4096,16,64,13,4,0,64,64,4096,4096,2383,1713,0.581787,25802,1.000000,16,1,8,7,0.062500,0.500000,0.437500,0.461182,0.266602,0.272217,4096,3004,2383,0.266602,0.418213,61440,38655,38506,59,3345,30040,5211,1.093750,1.383698,1.378365,0.629150,0.626725,true,true
merged_k_r13_mk4_s1_o4096_sig64,access_signature_layout,merged_k,4096,16,64,13,4,1,64,64,4096,4096,612,3484,0.149414,17399,1.000000,16,1,9,6,0.062500,0.562500,0.375000,0.042480,0.643555,0.313965,4096,1460,612,0.643555,0.850586,61440,23902,19025,62,3858,14600,5382,1.093750,2.337375,1.860454,0.389030,0.309652,true,true
merged_k_r13_mk4_s2_o4096_sig64,access_signature_layout,merged_k,4096,16,64,13,4,2,64,64,4096,4096,1018,3078,0.248535,10907,1.000000,16,2,10,4,0.125000,0.625000,0.250000,0.207764,0.740967,0.051270,4096,1061,1018,0.740967,0.751465,61440,15614,23491,68,630,10610,4306,1.093750,1.092958,1.644337,0.254134,0.382340,true,true
merged_k_r13_mk4_s3_o4096_sig64,access_signature_layout,merged_k,4096,16,64,13,4,3,64,64,4096,4096,976,3120,0.238281,18908,1.000000,16,4,8,4,0.250000,0.500000,0.250000,0.170654,0.580566,0.248779,4096,1718,976,0.580566,0.761719,61440,25420,23029,68,3057,17180,5115,1.093750,1.833261,1.660825,0.413737,0.374821,true,true
merged_k_r13_mk4_s4_o4096_sig64,access_signature_layout,merged_k,4096,16,64,13,4,4,64,64,4096,4096,563,3533,0.137451,18837,1.000000,16,3,8,5,0.187500,0.500000,0.312500,0.069092,0.757568,0.173340,4096,993,563,0.757568,0.862549,61440,16931,18486,65,2130,9930,4806,1.093750,1.739010,1.898726,0.275570,0.300879,true,true
merged_k_r14_mk4_s0_o4096_sig64,access_signature_layout,merged_k,4096,16,64,14,4,0,64,64,4096,4096,305,3791,0.074463,25802,1.000000,16,3,10,3,0.187500,0.625000,0.187500,0.059814,0.823486,0.116699,4096,723,305,0.823486,0.925537,61440,13309,15648,71,1434,7230,4574,1.093750,1.859838,2.186696,0.216618,0.254688,true,true
merged_k_r14_mk4_s1_o4096_sig64,access_signature_layout,merged_k,4096,16,64,14,4,1,64,64,4096,4096,1117,2979,0.272705,17399,1.000000,16,3,10,3,0.187500,0.625000,0.187500,0.266113,0.625977,0.107910,4096,1532,1117,0.625977,0.727295,61440,21255,24580,71,1326,15320,4538,1.093750,1.391398,1.609060,0.345947,0.400065,true,true
merged_k_r14_mk4_s2_o4096_sig64,access_signature_layout,merged_k,4096,16,64,14,4,2,64,64,4096,4096,428,3668,0.104492,10907,1.000000,16,3,11,2,0.187500,0.687500,0.125000,0.096924,0.863525,0.039551,4096,559,428,0.863525,0.895508,61440,10408,17001,74,486,5590,4258,1.093750,1.241116,2.027307,0.169401,0.276709,true,true
merged_k_r14_mk4_s3_o4096_sig64,access_signature_layout,merged_k,4096,16,64,14,4,3,64,64,4096,4096,1492,2604,0.364258,18908,1.000000,16,3,11,2,0.187500,0.687500,0.125000,0.201172,0.606445,0.192383,4096,1612,1492,0.606445,0.635742,61440,23442,28705,74,2364,16120,4884,1.093750,1.232103,1.508725,0.381543,0.467204,true,true
merged_k_r14_mk4_s4_o4096_sig64,access_signature_layout,merged_k,4096,16,64,14,4,4,64,64,4096,4096,773,3323,0.188721,18837,1.000000,16,3,10,3,0.187500,0.625000,0.187500,0.168945,0.767334,0.063721,4096,953,773,0.767334,0.811279,61440,14741,20796,71,783,9530,4357,1.093750,1.245438,1.757013,0.239925,0.338477,true,true
merged_k_r15_mk4_s0_o4096_sig64,access_signature_layout,merged_k,4096,16,64,15,4,0,64,64,4096,4096,3454,642,0.843262,25802,1.000000,16,6,9,1,0.375000,0.562500,0.062500,0.835205,0.155029,0.009766,4096,3461,3454,0.155029,0.156738,61440,38943,50287,77,120,34610,4136,1.093750,1.007685,1.301221,0.633838,0.818473,true,true
merged_k_r15_mk4_s1_o4096_sig64,access_signature_layout,merged_k,4096,16,64,15,4,1,64,64,4096,4096,1171,2925,0.285889,17399,1.000000,16,4,11,1,0.250000,0.687500,0.062500,0.277344,0.711670,0.010986,4096,1181,1171,0.711670,0.714111,61440,16163,25174,77,135,11810,4141,1.093750,1.021940,1.591679,0.263070,0.409733,true,true
merged_k_r15_mk4_s2_o4096_sig64,access_signature_layout,merged_k,4096,16,64,15,4,2,64,64,4096,4096,734,3362,0.179199,10907,1.000000,16,4,11,1,0.250000,0.687500,0.062500,0.178467,0.815430,0.006104,4096,756,734,0.815430,0.820801,61440,11833,20367,77,75,7560,4121,1.093750,1.033811,1.779399,0.192594,0.331494,true,true
merged_k_r15_mk4_s3_o4096_sig64,access_signature_layout,merged_k,4096,16,64,15,4,3,64,64,4096,4096,963,3133,0.235107,18908,1.000000,16,5,11,0,0.312500,0.687500,0.000000,0.235107,0.764893,0.000000,4096,963,963,0.764893,0.764893,61440,13806,22886,80,0,9630,4096,1.093750,1.005096,1.666133,0.224707,0.372493,true,true
merged_k_r15_mk4_s4_o4096_sig64,access_signature_layout,merged_k,4096,16,64,15,4,4,64,64,4096,4096,850,3246,0.207520,18837,1.000000,16,6,9,1,0.375000,0.562500,0.062500,0.202393,0.786621,0.010986,4096,874,850,0.786621,0.792480,61440,13093,21643,77,135,8740,4141,1.093750,1.038632,1.716881,0.213102,0.352262,true,true
merged_k_r0_mk8_s0_o4096_sig64,access_signature_layout,merged_k,4096,16,64,0,8,0,64,64,4096,4096,2095,2001,0.511475,25802,1.000000,8,0,0,8,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,4096,4096,2095,0.000000,0.488525,61440,61456,35338,16,12288,40960,8192,1.046875,2.452746,1.410361,1.000260,0.575163,true,true
merged_k_r0_mk8_s1_o4096_sig64,access_signature_layout,merged_k,4096,16,64,0,8,1,64,64,4096,4096,1559,2537,0.380615,17399,1.000000,8,0,1,7,0.000000,0.125000,0.875000,0.000000,0.044434,0.955566,4096,3914,1559,0.044434,0.619385,61440,58911,29442,19,11742,39140,8010,1.046875,2.991013,1.494821,0.958838,0.479199,true,true
merged_k_r0_mk8_s2_o4096_sig64,access_signature_layout,merged_k,4096,16,64,0,8,2,64,64,4096,4096,388,3708,0.094727,10907,1.000000,8,0,0,8,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,4096,4096,388,0.000000,0.905273,61440,61456,16561,16,12288,40960,8192,1.046875,7.695467,2.073754,1.000260,0.269548,true,true
merged_k_r0_mk8_s3_o4096_sig64,access_signature_layout,merged_k,4096,16,64,0,8,3,64,64,4096,4096,1264,2832,0.308594,18908,1.000000,8,0,1,7,0.000000,0.125000,0.875000,0.000000,0.451172,0.548828,4096,2248,1264,0.451172,0.691406,61440,35587,26197,19,6744,22480,6344,1.046875,2.125105,1.564374,0.579215,0.426383,true,true
merged_k_r0_mk8_s4_o4096_sig64,access_signature_layout,merged_k,4096,16,64,0,8,4,64,64,4096,4096,879,3217,0.214600,18837,1.000000,8,0,1,7,0.000000,0.125000,0.875000,0.000000,0.065186,0.934814,4096,3829,879,0.065186,0.785400,61440,57721,21962,19,11487,38290,7925,1.046875,4.475884,1.703009,0.939469,0.357454,true,true
merged_k_r1_mk8_s0_o4096_sig64,access_signature_layout,merged_k,4096,16,64,1,8,0,64,64,4096,4096,1729,2367,0.422119,25802,1.000000,8,0,0,8,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,4096,4096,1729,0.000000,0.577881,61440,61456,31312,16,12288,40960,8192,1.046875,2.872313,1.463451,1.000260,0.509635,true,true
merged_k_r1_mk8_s1_o4096_sig64,access_signature_layout,merged_k,4096,16,64,1,8,1,64,64,4096,4096,2460,1636,0.600586,17399,1.000000,8,0,0,8,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,4096,4096,2460,0.000000,0.399414,61440,61456,39353,16,12288,40960,8192,1.046875,2.140876,1.370898,1.000260,0.640511,true,true
merged_k_r1_mk8_s2_o4096_sig64,access_signature_layout,merged_k,4096,16,64,1,8,2,64,64,4096,4096,441,3655,0.107666,10907,1.000000,8,0,1,7,0.000000,0.125000,0.875000,0.000000,0.085693,0.914307,4096,3745,441,0.085693,0.892334,61440,56545,17144,19,11235,37450,7841,1.046875,6.639854,2.013152,0.920329,0.279036,true,true
merged_k_r1_mk8_s3_o4096_sig64,access_signature_layout,merged_k,4096,16,64,1,8,3,64,64,4096,4096,355,3741,0.086670,18908,1.000000,8,0,0,8,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,4096,4096,355,0.000000,0.913330,61440,61456,16198,16,12288,40960,8192,1.046875,8.027168,2.115726,1.000260,0.263639,true,true
merged_k_r1_mk8_s4_o4096_sig64,access_signature_layout,merged_k,4096,16,64,1,8,4,64,64,4096,4096,2524,1572,0.616211,18837,1.000000,8,0,0,8,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,4096,4096,2524,0.000000,0.383789,61440,61456,40057,16,12288,40960,8192,1.046875,2.094187,1.364990,1.000260,0.651969,true,true
merged_k_r2_mk8_s0_o4096_sig64,access_signature_layout,merged_k,4096,16,64,2,8,0,64,64,4096,4096,975,3121,0.238037,25802,1.000000,8,0,1,7,0.000000,0.125000,0.875000,0.000000,0.023926,0.976074,4096,3998,975,0.023926,0.761963,61440,60087,23018,19,11994,39980,8094,1.046875,4.336533,1.661230,0.977979,0.374642,true,true
